Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity,Lead_Score (%)
1.0,7,0,0,5.0,738,5.0,12,12,5,6,4,0,0,0,0,0,0,0,19,2,3,2,1,1,14.3062524890482,16.3448825169255,1,12,99.980095
1.0,7,0,0,5.0,660,5.0,12,12,5,6,5,0,0,0,0,0,0,0,19,2,3,3,1,1,14.3062524890482,16.3448825169255,1,12,99.997475
0.0,6,0,0,0.0,0,0.0,0,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,98.29133
0.0,7,0,0,4.0,1281,4.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.83252
1.0,3,0,0,7.0,300,1.75,12,12,1,7,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.99633
0.0,6,0,0,0.0,0,0.0,5,12,4,6,3,0,0,0,0,0,0,0,19,1,2,1,1,1,14.3062524890482,16.3448825169255,0,4,99.977394
0.0,7,0,0,4.0,313,4.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.95039
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
2.0,10,0,0,3.4452378336812,1558,2.36281994946721,5,12,4,6,4,0,0,0,0,0,0,0,2,0,3,1,1,1,14.3062524890482,16.3448825169255,0,8,99.99976
2.0,14,0,0,3.4452378336812,417,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.882904
2.0,10,0,0,0.0,0,0.0,5,12,12,6,4,0,0,0,0,0,0,0,2,0,3,2,1,1,14.3062524890482,16.3448825169255,0,8,99.78225
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,1,0,0,5.0,1062,5.0,12,12,5,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,12,99.493576
2.0,10,0,0,3.4452378336812,266,2.36281994946721,5,12,17,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.99648
1.0,7,0,0,4.0,1199,2.0,12,12,6,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,12,99.69409
0.0,3,0,0,2.0,996,1.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,99.47412
1.0,1,0,0,3.0,1123,3.0,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,12,96.6112
1.0,3,0,0,5.0,443,5.0,12,12,12,3,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,0,12,99.7678
2.0,10,0,0,3.4452378336812,1796,2.36281994946721,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.995865
2.0,10,0,0,0.0,0,0.0,5,12,7,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.87851
1.0,1,1,0,3.0,861,3.0,12,12,1,8,4,0,0,0,0,0,0,0,19,3,4,3,1,1,14.3062524890482,16.3448825169255,0,12,99.57795
1.0,1,0,0,4.0,98,2.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,12,95.40669
1.0,3,0,0,6.0,317,2.0,5,12,1,1,5,0,0,0,0,0,0,0,10,1,4,1,1,1,14.3062524890482,16.3448825169255,1,4,99.96138
1.0,1,0,0,4.0,195,4.0,12,12,1,6,4,0,0,0,0,0,0,0,19,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12,97.53314
0.0,3,0,0,3.0,270,1.5,12,12,5,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.88906
1.0,3,0,0,3.0,346,3.0,12,12,12,3,4,0,0,0,0,0,0,0,14,3,4,5,1,1,14.3062524890482,16.3448825169255,0,12,94.61144
1.0,1,0,0,5.0,256,5.0,12,33,12,3,5,0,0,0,0,0,0,0,10,2,3,1,1,1,14.3062524890482,16.3448825169255,0,8,99.79292
0.0,1,0,0,2.0,1138,2.0,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,82.815674
1.0,7,0,0,7.0,158,2.33,12,12,12,6,4,0,0,0,0,0,0,0,19,1,3,1,1,1,14.3062524890482,16.3448825169255,1,12,99.98053
0.0,7,0,0,3.0,1358,3.0,12,12,18,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.99818
2.0,10,0,0,0.0,0,0.0,5,12,10,6,3,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.978
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,1,1,0,3.0,1532,3.0,14,12,7,7,4,0,0,0,0,0,0,0,19,1,4,1,1,1,14.3062524890482,16.3448825169255,1,14,99.739746
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
2.0,14,0,0,3.4452378336812,1463,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.99623
1.0,7,0,0,6.0,340,6.0,10,12,7,6,2,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,1,8,99.94807
1.0,7,0,0,3.0,1080,1.5,12,12,0,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.997734
1.0,1,0,0,3.0,1292,3.0,5,12,4,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,4,98.352715
1.0,7,0,0,2.0,1106,2.0,12,12,12,3,4,0,0,0,0,0,0,0,19,1,3,3,1,1,14.3062524890482,16.3448825169255,0,12,99.99742
0.0,6,0,0,0.0,0,0.0,12,12,12,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,14.3062524890482,16.3448825169255,0,12,99.98361
1.0,1,0,0,3.0,135,1.5,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,1,12,99.7675
0.0,6,0,0,2.0,1446,2.0,5,12,10,6,4,0,0,0,0,0,0,0,2,0,1,0,1,1,14.3062524890482,16.3448825169255,0,8,99.97911
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
1.0,1,0,0,5.0,1694,1.67,5,12,4,6,4,0,0,0,0,0,0,0,2,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4,99.75523
2.0,10,0,0,0.0,0,0.0,5,12,7,6,3,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.996315
2.0,10,0,0,0.0,0,0.0,5,12,6,6,3,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,4,99.9943
2.0,10,0,0,5.0,1790,1.25,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99468
0.0,6,0,0,0.0,0,0.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99881
1.0,7,0,0,3.0,16,1.5,5,12,7,6,1,0,0,0,0,0,0,0,19,1,4,0,1,1,14.3062524890482,16.3448825169255,1,4,98.852646
1.0,1,0,0,8.0,1631,4.0,12,12,11,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99983
0.0,3,0,0,2.0,865,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.711945
1.0,3,0,0,1.0,822,1.0,1,12,4,3,4,0,0,0,0,0,0,0,19,1,4,5,1,1,14.3062524890482,16.3448825169255,0,8,99.539536
2.0,10,0,0,0.0,0,0.0,5,12,7,6,5,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,4,99.98764
1.0,3,0,0,4.0,1337,4.0,10,12,10,4,5,0,0,0,0,0,0,0,19,0,4,0,1,1,14.3062524890482,16.3448825169255,0,10,99.913666
1.0,1,0,0,3.0,1371,3.0,12,12,1,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99958
1.0,3,0,0,4.0,1005,4.0,5,12,7,8,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99477
1.0,1,0,0,3.0,1247,3.0,5,12,10,8,4,0,0,0,0,0,0,0,19,1,2,5,1,1,14.3062524890482,16.3448825169255,0,4,99.9892
1.0,3,0,0,5.0,57,2.5,5,12,4,8,5,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99887
0.0,7,0,0,15.0,914,5.0,12,12,0,6,4,0,0,0,0,0,0,0,19,0,0,5,1,1,14.3062524890482,16.3448825169255,0,12,99.8801
1.0,1,0,0,3.0,1886,3.0,12,12,0,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,12,99.0052
1.0,1,0,0,2.0,1201,2.0,5,12,8,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,4,99.994156
0.0,1,0,0,2.0,2140,2.0,12,12,0,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.9605
1.0,1,0,0,8.0,826,1.6,10,12,1,6,5,0,0,0,0,0,0,1,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,10,99.99969
1.0,1,0,0,18.0,239,3.0,5,12,12,6,2,0,0,0,0,0,0,0,2,1,2,3,1,1,14.3062524890482,16.3448825169255,1,4,99.92655
1.0,1,0,0,5.0,1186,5.0,12,12,17,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,97.52084
0.0,3,0,0,26.0,1157,2.17,5,12,10,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.910446
1.0,7,0,0,8.0,1400,4.0,12,12,6,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.998795
0.0,6,0,0,0.0,0,0.0,5,12,18,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.90141
2.0,10,0,0,3.4452378336812,159,2.36281994946721,5,12,10,6,2,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.83323
1.0,7,0,0,4.0,1,4.0,12,33,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.81298
1.0,3,0,0,4.0,1568,4.0,5,12,4,3,1,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,4,99.97347
2.0,10,0,0,3.4452378336812,2081,2.36281994946721,5,12,6,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,99.97138
1.0,1,0,0,3.0,803,3.0,12,12,7,6,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99949
0.0,3,0,0,7.0,1479,2.33,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.984276
2.0,14,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99778
0.0,1,0,0,11.0,1411,1.38,5,12,7,6,5,0,0,0,0,0,0,0,10,3,3,4,1,1,14.0,16.0,0,4,99.94514
1.0,1,0,0,6.0,1317,6.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.88023
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
1.0,7,1,0,4.0,56,4.0,2,12,4,6,5,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,1,1,99.99254
0.0,3,0,0,2.0,1345,1.0,5,12,1,6,2,0,0,0,0,0,0,0,19,0,3,1,1,1,14.3062524890482,16.3448825169255,0,4,99.99328
2.0,10,0,0,0.0,0,0.0,5,12,7,6,5,0,0,0,0,0,0,0,2,2,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.996185
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99006
1.0,1,0,0,4.0,72,4.0,5,12,7,6,4,0,0,0,0,0,0,0,2,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8,98.63214
1.0,1,0,0,5.0,1449,5.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.64854
1.0,1,0,0,5.0,1270,2.5,12,12,10,0,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,98.3554
0.0,3,0,0,6.0,1016,3.0,9,12,12,6,5,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,1,9,99.9995
2.0,10,0,0,3.4452378336812,1313,2.36281994946721,5,12,6,6,5,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,8,99.907135
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
2.0,10,0,0,7.0,1052,2.33,5,12,10,3,4,0,0,0,0,0,0,0,19,0,4,0,1,0,15.0,19.0,0,4,99.92193
0.0,6,0,0,10.0,1156,3.33,5,12,9,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4,77.23518
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
0.0,7,0,0,6.0,1181,2.0,12,12,15,6,3,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.99826
1.0,7,0,0,12.0,1805,3.0,12,12,11,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.85426
2.0,10,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,2,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,99.96189
1.0,1,0,0,2.0,64,2.0,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,98.17713
1.0,7,0,0,8.0,924,4.0,5,12,9,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,1,4,96.83779
0.0,6,0,0,0.0,0,0.0,12,12,15,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99924
1.0,7,0,0,4.0,1078,1.33,12,12,18,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,1,12,99.99629
1.0,1,0,0,2.0,1112,2.0,12,12,10,9,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.97166
1.0,1,0,0,2.0,1876,2.0,12,12,10,6,5,0,0,0,0,0,0,0,19,2,3,1,1,1,14.3062524890482,16.3448825169255,1,12,99.99919
0.0,6,0,0,3.0,1110,1.5,5,12,7,6,4,0,0,0,0,0,0,0,19,1,4,5,1,1,14.3062524890482,16.3448825169255,1,4,99.183426
0.0,3,0,0,3.0,832,1.5,5,12,15,6,4,0,0,0,0,0,0,0,19,1,4,4,1,1,14.3062524890482,16.3448825169255,0,4,99.9929
1.0,7,0,0,6.0,1259,6.0,12,12,5,6,5,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99989
1.0,1,0,0,3.0,122,3.0,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,1,4,87.90251
1.0,1,0,0,6.0,1477,6.0,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4,95.521484
0.0,7,0,0,24.0,1527,24.0,10,37,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8,97.658226
1.0,1,0,0,2.0,1258,2.0,5,12,0,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8,92.95615
2.0,10,1,0,3.4452378336812,1216,2.36281994946721,2,12,15,6,4,0,0,0,0,0,0,0,19,0,4,4,1,1,14.3062524890482,16.3448825169255,0,8,93.52958
0.0,3,0,0,2.0,1416,1.0,12,12,4,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99989
1.0,1,0,0,16.0,1226,2.0,5,12,17,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4,98.71508
1.0,3,0,0,11.0,332,2.75,12,12,8,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12,97.41308
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,88.277855
1.0,1,0,0,4.0,1119,4.0,12,12,10,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,96.38371
1.0,7,0,0,15.0,1205,3.75,12,12,14,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,12,99.82785
2.0,14,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4,99.90595
1.0,7,0,0,7.0,1780,7.0,12,12,10,6,4,0,0,0,0,0,0,0,19,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12,99.630424
2.0,10,1,0,3.4452378336812,266,2.36281994946721,2,12,9,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.63799
0.0,3,0,0,2.0,208,2.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.627075
1.0,3,0,0,4.0,1549,4.0,5,12,4,7,4,0,0,0,0,0,0,0,10,2,4,5,1,1,14.3062524890482,16.3448825169255,0,8,99.98665
1.0,3,0,0,8.0,1061,2.67,12,12,0,3,4,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99773
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
1.0,1,0,0,2.0,157,2.0,12,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,1,12,99.99969
1.0,3,0,0,4.0,1317,4.0,5,12,4,3,4,0,0,0,0,0,0,0,10,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8,98.245964
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
1.0,3,0,0,4.0,1599,4.0,5,12,7,3,4,0,0,0,0,0,0,0,2,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8,98.10452
1.0,1,0,0,3.0,1387,3.0,5,12,10,3,4,0,0,0,0,0,0,0,19,0,3,2,1,1,14.3062524890482,16.3448825169255,0,4,99.99968
0.0,6,0,0,4.0,338,4.0,12,12,15,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12,97.886314
1.0,7,0,0,10.0,47,3.33,5,12,4,6,5,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,0,4,99.99355
1.0,3,0,0,4.0,875,4.0,12,12,12,0,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,12,99.98803
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
0.0,3,0,0,3.0,167,1.5,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4,90.41696
0.0,1,0,0,4.0,1655,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.90551
1.0,3,0,0,5.0,858,1.67,12,12,10,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.94573
1.0,1,0,0,2.0,418,2.0,12,33,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12,93.25747
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.96108
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
2.0,10,0,0,0.0,0,0.0,5,12,10,6,5,0,0,0,0,0,0,0,19,1,2,1,1,1,14.3062524890482,16.3448825169255,0,4,99.211266
1.0,1,0,0,6.0,1266,3.0,5,12,10,2,4,0,0,0,0,0,0,0,19,1,4,0,1,1,14.3062524890482,16.3448825169255,0,8,99.95716
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,89.26925
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99646
1.0,1,0,0,3.0,1129,3.0,12,12,7,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.988
0.0,7,0,0,3.0,51,3.0,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.45772
0.0,3,0,0,2.0,958,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.86638
0.0,6,0,0,0.0,0,0.0,5,12,14,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.3062524890482,16.3448825169255,0,4,96.26448
0.0,7,0,0,3.0,235,1.5,12,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8,98.47953
1.0,1,0,0,4.0,1530,2.0,12,33,7,6,4,0,0,0,0,0,0,0,19,0,3,0,1,1,14.3062524890482,16.3448825169255,0,12,99.999954
0.0,3,0,0,2.0,406,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.93546
0.0,7,0,0,3.0,1584,1.5,3,12,4,6,5,0,0,0,0,0,0,0,2,2,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.94516
1.0,1,0,0,3.0,166,3.0,12,12,10,8,4,0,0,0,0,0,0,0,1,3,2,0,1,1,14.3062524890482,16.3448825169255,1,12,98.23516
1.0,3,0,0,3.0,1264,3.0,5,12,8,3,4,0,0,0,0,0,0,0,10,2,4,2,1,1,14.3062524890482,16.3448825169255,0,8,99.85986
1.0,3,0,0,10.0,257,2.5,5,12,12,3,4,0,0,0,0,0,0,0,2,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4,98.994545
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.99006
2.0,14,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4,99.037476
2.0,14,0,0,0.0,0,0.0,12,12,1,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.58261
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,12,99.965324
0.0,7,0,0,3.0,1508,3.0,12,12,15,6,4,0,0,0,0,0,0,0,14,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12,94.62392
2.0,10,0,0,2.0,1561,2.0,5,12,12,6,4,0,0,0,0,0,0,0,2,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4,99.99182
1.0,1,0,0,10.0,1343,2.5,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4,99.00039
1.0,1,0,0,2.0,1650,2.0,12,12,0,6,4,0,0,0,0,0,0,0,19,2,4,5,1,0,13.0,17.0,1,12,96.56197
1.0,3,0,0,3.0,676,3.0,12,12,6,8,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.98309
1.0,7,0,0,6.0,1171,2.0,5,12,17,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,1,4,99.85298
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.06549
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,0,4,4,1,1,14.3062524890482,16.3448825169255,0,12,99.97695
0.0,6,0,0,0.0,0,0.0,12,12,7,6,4,0,0,0,0,0,0,0,19,0,4,0,0,1,16.0,16.0,0,12,99.99078
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,4,90.50133
0.0,3,0,0,2.0,888,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12,99.033066
2.0,10,0,0,3.4452378336812,365,2.36281994946721,0,12,15,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8,99.95982
0.0,6,0,0,0.0,0,0.0,12,12,16,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,13.0,15.0,0,12,98.8773
