Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity
1,1,1,0,0,2,1477,2,10,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,1,0,0,0,12,12,16,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,13,15,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,0,4,0,0,1,16,16,0,12
1,1,0,0,0,2,1669,2,12,14,12,6,4,0,0,0,0,0,0,0,22,3,4,1,1,1,13,16,1,12
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,9,932,3,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,5,0,1,16,15,1,4
1,7,0,0,1,20,213,4,12,12,18,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,0,2,4,4,1,1,13,15,0,4
0,3,0,0,0,4,554,4,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,0,2,360,2,5,12,10,6,3,0,0,0,0,0,0,0,0,2,5,4,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,1,4,1385,4,12,12,7,6,4,0,0,0,0,0,0,0,1,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,7,0,0,1,10,1441,3.33,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,2,0,12,18,1,12
1,7,0,0,1,5,1184,5,12,12,11,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,13,15,1,12
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14,15,0,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,15,15,0,8
2,14,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,4
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,12
1,7,0,0,0,9,143,3,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,1,8
2,10,0,0,1,0,0,0,5,12,4,6,5,0,0,0,0,0,0,0,19,1,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,2,663,2,12,12,7,6,4,0,0,0,0,0,0,0,19,2,4,5,1,0,13,17,1,8
0,7,0,0,0,3,105,1,5,12,15,6,5,0,0,0,0,0,0,0,0,4,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,2,1603,2,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,12
0,1,0,0,1,13,724,2.17,5,12,18,6,5,0,0,0,0,0,0,0,19,1,3,5,0,1,16,15,0,4
0,6,0,0,0,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,2
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,4,416,2,10,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,2,1,11,15,0,10
1,7,0,0,1,9,1354,3,5,33,18,6,4,0,0,0,0,0,0,0,2,2,4,1,1,1,14.3062524890482,16.3448825169255,1,8
1,3,0,0,1,6,969,2,5,12,4,3,4,0,0,0,0,0,0,0,19,2,2,0,1,0,14,18,0,4
0,6,1,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,6,0,0,0,0,0,0,12,12,4,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,15,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,4
1,1,0,0,1,5,1763,1.67,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,2,143,2,12,12,4,6,4,0,0,0,0,0,0,0,19,1,3,2,1,1,14.3062524890482,16.3448825169255,1,12
0,6,0,0,0,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,15,0,12
2,10,0,0,1,0,0,0,9,12,4,6,5,0,0,0,0,0,0,0,2,0,3,4,1,1,14.3062524890482,16.3448825169255,0,9
1,1,0,0,0,4,13,2,3,12,12,6,4,0,0,0,0,0,0,0,0,4,5,0,1,1,14.3062524890482,16.3448825169255,1,2
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,0,2,4,4,1,1,13,15,0,9
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15,15,0,4
1,3,0,0,0,4,225,4,12,12,10,4,4,0,0,0,0,0,0,0,24,3,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,4
0,3,0,0,0,2,16,1,9,12,15,6,3,0,0,0,0,0,0,0,0,4,5,4,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,0,5,143,2.5,10,12,15,6,3,0,0,0,0,0,0,0,0,4,5,4,1,1,14.3062524890482,16.3448825169255,0,10
1,1,0,0,0,2,24,2,5,12,1,7,4,0,0,0,0,0,0,0,3,4,2,5,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,9
1,1,0,0,0,2,1328,2,12,12,4,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,1,8
2,14,1,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,0,2,238,2,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
0,3,1,0,1,3,156,1.5,12,12,15,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,3,0,0,1,2,1311,1,12,12,10,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,3,519,3,12,12,7,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,1,0,0,0,0,0,2,12,10,6,5,0,0,0,0,0,0,0,11,1,2,1,2,1,12,15,0,8
2,14,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,3,0,0,1,3,1575,3,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,14,15,0,12
1,1,0,0,0,5,1675,5,12,12,4,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,3,0,0,1,4,1766,2,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,4
1,1,0,0,0,4,237,4,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,1,8
2,14,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,1,1,0,0,7,157,3.5,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,9
0,3,0,0,0,2,1148,2,5,12,7,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,7,0,0,1,9,1233,4.5,5,12,8,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,15,13,1,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,0,2,4,4,1,1,13,15,0,8
0,3,0,0,1,3,1152,3,5,12,3,6,4,0,0,0,0,0,0,0,19,0,3,5,1,1,14.3062524890482,16.3448825169255,0,4
1,7,0,0,1,4,1224,4,5,12,1,6,4,0,0,0,0,0,0,0,19,1,3,0,1,1,14.3062524890482,16.3448825169255,1,4
0,7,0,0,1,12,1125,3,10,12,12,6,4,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,0,8
0,3,0,0,1,4,1483,2,8,12,17,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,14.3062524890482,16.3448825169255,0,7
1,1,0,0,0,2,33,2,10,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,1,3,69,3,12,12,4,6,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,1,5,2058,5,12,12,7,6,4,0,0,0,0,0,0,0,7,1,3,0,1,1,14.3062524890482,16.3448825169255,1,12
1,7,1,0,0,10,155,5,10,12,18,6,4,0,0,0,0,0,0,0,8,2,4,0,1,1,14,16,1,8
0,3,0,0,0,8,963,8,5,12,12,9,4,0,0,0,0,0,0,0,8,1,4,2,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,3,1440,1.5,9,12,10,3,4,0,0,0,0,0,0,0,19,2,4,1,1,1,15,15,0,8
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,17,15,0,8
1,7,0,0,0,6,288,3,12,12,17,6,4,0,0,0,0,0,0,0,24,3,2,3,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,4,1147,4,12,12,11,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
0,7,0,0,1,7,1247,7,5,12,4,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4
1,1,0,0,0,4,1376,4,12,12,17,6,4,0,0,0,0,0,0,0,14,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,0,2,5,2,5,27,10,6,4,0,0,0,0,0,0,0,21,2,4,1,1,1,14,16,1,4
1,1,1,0,0,1,190,1,2,12,10,6,4,0,0,0,0,0,0,0,0,4,5,0,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,0,4,3,4,12,12,10,6,4,0,0,0,0,0,0,0,1,3,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,0,2,197,2,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,3,521,3,12,12,4,6,3,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,12
1,3,0,0,0,4,275,4,10,12,10,3,4,0,0,0,0,0,0,0,14,2,4,5,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15,15,0,4
0,3,0,0,0,5,140,5,5,12,0,8,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,0,2,1163,2,1,12,9,6,4,0,0,0,0,0,0,0,8,3,2,0,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,0,2,437,2,5,12,6,6,3,0,0,0,0,0,0,0,0,4,5,0,1,1,14.3062524890482,16.3448825169255,1,4
1,1,0,0,1,2,84,2,12,25,17,6,4,0,0,0,0,0,0,0,19,0,4,3,1,1,14,16,1,12
1,3,0,0,0,5,459,5,5,12,7,9,3,0,0,0,0,0,0,0,6,3,4,0,1,0,15,18,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,4
1,1,0,0,0,2,293,2,5,12,8,6,4,0,0,0,0,0,0,0,0,2,4,5,1,1,14.3062524890482,16.3448825169255,1,4
0,6,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,3,730,3,5,12,10,8,4,0,0,0,0,0,0,0,19,2,3,1,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,2,1534,2,12,12,5,6,5,0,0,0,0,0,0,0,19,2,3,1,1,1,13,15,1,12
0,6,0,0,0,4,10,2,7,12,4,8,4,0,0,0,0,0,0,0,0,2,4,0,1,1,14,16,0,8
1,3,0,0,0,5,461,5,5,12,9,3,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.3062524890482,16.3448825169255,0,4
1,1,0,0,1,2,762,2,5,12,9,6,4,0,0,0,0,0,0,0,19,2,2,1,1,1,14.3062524890482,16.3448825169255,1,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,17,15,0,8
1,3,0,0,0,5,279,2.5,12,12,0,4,4,0,0,0,0,0,0,0,19,2,4,0,1,0,13,18,0,8
1,3,0,0,0,3,291,1.5,5,12,17,6,4,0,0,0,0,0,0,0,0,4,4,0,1,1,14.3062524890482,16.3448825169255,1,4
1,7,0,0,1,14,1290,3.5,5,12,18,6,5,0,0,0,0,0,0,0,2,1,2,1,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,0,3,135,1.5,12,12,12,8,4,0,0,0,0,0,0,0,14,3,4,1,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,2,662,1,12,12,4,8,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,12
1,7,0,0,0,20,1494,6.67,12,12,9,6,4,0,0,0,0,0,0,0,14,2,4,0,1,0,14,18,1,12
1,1,0,0,0,16,1996,4,10,12,1,6,4,0,0,0,0,0,0,0,14,3,2,0,1,0,14,18,1,10
0,7,0,0,1,4,1833,4,12,12,11,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,1,7,1058,1.75,12,12,1,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,1,3,1449,1.5,12,12,7,6,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,0,2,465,2,5,12,7,6,4,0,0,0,0,0,0,0,14,2,4,3,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,1,8,1775,2.67,5,12,1,8,5,0,0,0,0,0,0,0,2,2,3,5,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,1,4,887,4,5,12,7,3,4,0,0,0,0,0,0,0,19,0,4,0,1,0,14,18,0,4
1,3,1,0,1,3,1738,3,12,12,12,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,3,4,4,4,1,1,14.3062524890482,16.3448825169255,0,4
1,7,0,0,1,6,428,2,5,12,12,6,4,0,0,0,0,0,0,0,19,1,3,1,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,8,4,4,4,1,1,14,15,0,4
1,1,0,0,0,9,78,4.5,12,12,6,6,4,0,0,0,0,0,0,0,14,2,4,3,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,1,10,1290,2,12,12,18,6,4,0,0,0,0,0,0,0,19,0,4,2,1,1,15,13,1,12
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,6,2,4,4,1,1,15,15,0,8
0,3,0,0,0,2,29,2,5,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,14.3062524890482,16.3448825169255,0,8
0,7,0,0,1,4,763,2,12,12,7,6,4,0,0,0,0,0,0,0,1,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,0,2,463,2,12,12,11,6,4,0,0,0,0,0,0,0,23,3,4,2,1,1,14,16,1,12
0,3,0,0,0,2,217,2,5,12,15,6,4,0,0,0,0,0,0,0,4,2,4,4,2,1,11,15,0,8
1,1,0,0,0,2,90,2,12,12,11,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
0,3,0,0,0,5,167,5,5,12,4,4,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,3,0,0,1,3,620,1.5,12,12,8,6,5,0,0,0,0,0,0,0,19,2,3,0,1,1,14.3062524890482,16.3448825169255,1,12
1,3,0,0,0,3,93,3,10,12,8,3,4,0,0,0,0,0,0,0,8,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
1,7,0,0,0,10,144,5,3,12,6,6,4,0,0,0,0,0,0,0,14,2,4,1,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,1,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,19,1,4,3,1,1,14,14,0,8
1,7,0,0,1,3,1375,3,12,12,12,6,4,0,0,0,0,0,0,0,19,0,3,3,1,1,14.3062524890482,16.3448825169255,1,12
1,1,0,0,0,2,1396,2,3,12,8,6,4,0,0,0,0,0,0,0,0,4,5,2,1,1,14.3062524890482,16.3448825169255,1,2
1,1,1,0,0,2,247,2,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,13,13,1,8
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,2,1,0,1,16,13,0,4
1,1,0,0,1,4,1063,4,5,12,4,6,5,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,1,4
1,1,1,0,0,1,258,1,2,35,15,6,4,0,0,0,0,0,0,0,0,4,5,4,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,1,170,1,7,12,7,4,4,0,0,0,0,0,0,0,19,2,4,1,1,1,15,14,0,8
1,1,0,0,0,2,219,2,5,12,9,6,4,0,0,0,0,0,0,0,14,2,4,1,1,1,14,16,1,4
1,1,0,0,1,3,692,3,12,12,12,6,4,0,0,0,0,0,0,0,19,0,4,5,1,0,14,17,1,12
1,3,0,0,1,4,1647,4,5,12,3,3,0,0,0,0,0,0,0,0,19,1,2,6,1,1,14.3062524890482,16.3448825169255,0,4
0,7,0,0,1,8,257,4,5,12,4,6,5,0,0,0,0,0,0,0,2,0,4,0,1,1,14.3062524890482,16.3448825169255,1,4
0,7,0,0,1,9,1115,2.25,5,12,6,6,5,0,0,0,0,0,0,0,19,2,2,1,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,3,1599,1.5,7,12,4,3,4,0,0,0,0,0,0,0,14,2,4,1,2,1,12,14,0,8
1,1,1,0,0,7,1139,2.33,2,12,12,6,4,0,0,0,0,0,0,0,21,2,4,0,1,1,14.3062524890482,16.3448825169255,1,1
1,1,0,0,0,3,341,3,5,12,11,3,4,0,0,0,0,0,0,0,24,2,4,0,1,0,13,17,0,4
0,7,0,0,1,2,1248,1,5,12,15,6,4,0,0,0,0,0,0,0,19,1,2,1,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,0,4,4,4,0,1,17,15,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,13,15,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16,15,0,8
1,1,0,0,1,4,1115,1.33,10,12,4,6,5,0,0,0,0,0,0,0,2,1,2,5,1,1,14.3062524890482,16.3448825169255,1,10
0,6,0,0,1,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,2,1,1,1,14,15,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,0,4,5,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,17,2,4,4,1,1,13,15,0,2
1,1,0,0,0,4,73,4,12,12,17,6,4,0,0,0,0,0,1,0,23,2,4,4,1,0,15,17,0,12
0,6,1,0,0,0,0,0,9,12,15,6,4,0,0,0,0,0,0,0,8,2,4,4,1,1,14.3062524890482,16.3448825169255,0,9
1,1,1,0,0,2,1103,2,12,12,8,6,4,0,0,0,0,0,0,0,24,3,4,1,1,1,14.3062524890482,16.3448825169255,0,12
0,3,0,0,0,2,144,2,10,12,15,6,4,0,0,0,0,0,0,0,6,2,4,4,1,1,14.3062524890482,16.3448825169255,0,10
1,3,0,0,0,3,36,3,7,12,4,9,5,0,0,0,0,0,0,0,19,1,2,5,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,4,2,4,4,1,1,14,15,0,4
1,1,0,0,0,1,290,1,1,12,4,6,4,0,0,0,0,0,0,0,23,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
0,7,0,0,0,5,168,2.5,5,33,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,15,15,0,4
1,1,1,0,0,2,410,2,2,12,4,6,4,0,0,0,0,0,0,0,19,2,4,5,1,1,14.3062524890482,16.3448825169255,1,8
1,3,0,0,1,8,735,8,5,12,17,3,5,0,0,0,0,0,0,0,19,1,2,0,1,1,14.3062524890482,16.3448825169255,0,4
0,6,0,0,0,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,2,1,12,15,0,8
1,7,0,0,0,28,340,4,3,12,9,6,4,0,0,0,0,0,0,0,8,4,2,0,1,1,14.3062524890482,16.3448825169255,1,2
0,3,0,0,0,3,88,1.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
1,1,0,0,0,3,515,3,5,12,7,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.3062524890482,16.3448825169255,1,8
1,1,0,0,1,5,1295,5,5,12,0,6,3,0,0,0,0,0,0,0,19,1,2,0,2,0,12,18,1,4
0,6,0,0,0,3,1795,1.5,9,12,4,6,4,0,0,0,0,0,0,0,8,2,4,0,1,1,14.3062524890482,16.3448825169255,1,9
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,1,1,14,15,0,8
0,3,0,0,1,3,1190,3,12,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,4
1,7,1,0,0,5,623,5,2,12,9,6,4,0,0,0,0,0,0,0,14,2,4,0,1,1,14.3062524890482,16.3448825169255,1,8
1,3,0,0,0,3,62,3,3,12,7,8,4,0,0,0,0,0,0,0,8,2,4,5,1,1,14.3062524890482,16.3448825169255,0,8
1,1,0,0,0,3,204,3,9,12,10,6,4,0,0,0,0,0,0,0,24,3,4,0,1,1,14.3062524890482,16.3448825169255,0,8
0,6,0,0,0,0,0,0,3,12,15,6,4,0,0,0,0,0,0,0,0,2,4,4,1,1,14,15,0,8
1,1,0,0,1,2,111,2,5,12,5,6,5,0,0,0,0,0,0,0,2,0,3,0,1,1,14.3062524890482,16.3448825169255,1,4
1,3,0,0,1,4,752,4,5,12,4,2,5,0,0,0,0,0,0,0,19,1,2,0,2,1,12,15,0,4
0,1,0,0,1,2,1441,2,12,12,8,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12
0,6,0,0,0,0,0,0,5,12,10,6,5,0,0,0,0,0,0,0,8,4,4,4,1,1,14,15,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
0,3,0,0,1,10,932,2.5,10,12,1,6,4,0,0,0,0,0,0,0,19,3,3,4,0,1,16,16,0,8
0,7,0,0,1,2,869,1,12,12,12,6,5,0,0,0,0,0,0,0,19,2,3,4,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,1,4,1529,4,5,12,10,9,4,0,0,0,0,0,0,0,19,1,4,0,2,0,12,18,0,4
0,6,0,0,0,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,12
2,10,0,0,1,0,0,0,12,12,15,6,4,0,0,0,0,0,0,0,19,0,4,4,1,0,14,17,0,12
0,6,0,0,1,1,1186,1,12,12,12,6,4,0,0,0,0,0,0,0,19,2,4,5,2,1,12,15,1,12
1,1,0,0,1,5,484,5,12,12,0,6,4,0,0,0,0,0,0,0,19,2,4,0,2,0,12,18,0,12
0,3,0,0,1,2,837,1,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
0,7,0,0,1,3,1228,1.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.3062524890482,16.3448825169255,0,12
1,3,0,0,0,4,228,4,10,12,17,8,4,0,0,0,0,0,0,0,20,2,4,2,2,0,12,17,0,8
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14,15,0,4
0,3,0,0,0,3,1314,1.5,3,12,15,6,4,0,0,0,0,0,0,0,0,4,5,4,1,1,14.3062524890482,16.3448825169255,0,2
1,3,0,0,1,4,1098,4,5,12,4,3,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14,18,0,4
0,6,0,0,0,0,0,0,5,12,15,6,4,0,0,0,0,0,0,0,14,2,4,4,2,1,12,15,0,4
1,1,0,0,0,5,124,2.5,10,12,7,6,4,0,0,0,0,0,0,0,0,2,4,5,1,0,13,17,1,8
1,1,0,0,0,1,419,1,1,12,7,6,4,0,0,0,0,0,0,0,0,3,4,5,1,0,13,17,1,8
1,1,0,0,1,2,861,2,5,12,5,6,1,0,0,0,0,0,0,0,2,1,2,0,1,1,13,15,1,4
